Date,DXY,USDZAR=X,USDTRY=X,USDCLP=X,EM_FX_Basket
2023-10-02,26.055871963500977,18.879199981689453,27.48110008239746,890.6500244140625,-0.0009833150234104116
2023-10-03,26.08196449279785,19.211999893188477,27.461999893188477,908.0800170898438,-0.002616896071382596
2023-10-04,26.003690719604492,19.298099517822266,27.527599334716797,917.0999755859375,-0.0023063456479175052
2023-10-05,25.916723251342773,19.319599151611328,27.55459976196289,914.8300170898438,-0.0014540579134298534
2023-10-06,25.864543914794922,19.507299423217773,27.582599639892578,913.9000244140625,-0.0028516882096465508
2023-10-09,25.855846405029297,19.356670379638672,27.71269989013672,923.0,-0.004639557700183363
2023-10-10,25.794967651367188,19.138900756835938,27.71969985961914,920.5499877929688,-0.0012958926755128092
2023-10-11,25.794967651367188,19.00029945373535,27.727500915527344,928.7000122070312,-0.0003018729027533659
2023-10-12,26.012388229370117,18.809789657592773,27.718799591064453,925.0399780273438,0.000624880423909881
2023-10-13,26.02978515625,19.011600494384766,27.842300415039062,936.1799926757812,-0.0005425954564966362
2023-10-16,25.916723251342773,18.971750259399414,27.706300735473633,938.9500122070312,0.0001890221096449225
2023-10-17,25.9254207611084,18.77475929260254,27.87019920349121,946.5800170898438,-0.0009650087123803461
2023-10-18,26.021085739135742,18.793899536132812,27.96139907836914,936.72998046875,-0.00043119947332916363
2023-10-19,25.942813873291016,18.971750259399414,28.019559860229492,939.7100219726562,-0.002364939234924322
2023-10-20,25.95151138305664,19.00149917602539,28.02429962158203,941.2100219726562,-0.0007720192154628844
2023-10-23,25.821056365966797,18.970500946044922,28.04990005493164,944.1300048828125,-0.0011991133723228003
2023-10-24,25.96890640258789,18.951120376586914,28.081710815429688,932.47998046875,-0.0001400965112968668
2023-10-25,26.038482666015625,19.009899139404297,28.122499465942383,925.989990234375,-0.00038731775009911247
2023-10-26,26.0993595123291,19.12700080871582,28.1481990814209,923.97998046875,0.0002674393524555433
2023-10-27,26.0645694732666,18.93269920349121,28.16670036315918,929.3400268554688,0.0007363483819151546
2023-10-30,25.960208892822266,18.76535987854004,28.202829360961914,918.446044921875,0.002180532130874211
2023-10-31,26.116750717163086,18.834699630737305,28.257369995117188,906.9400024414062,0.0018253186184233644
2023-11-01,26.12544822692871,18.617799758911133,28.302400588989258,895.530029296875,0.003165138177174688
2023-11-02,25.994993209838867,18.44729995727539,28.32309913635254,895.1799926757812,0.004079848106128069
2023-11-03,25.751483917236328,18.402099609375,28.35890007019043,886.6599731445312,0.004546761997619548
