Date,Mfg_New_Orders,Mfg_Total_Inventories,Orders_YoY,Inventories_YoY,ISM_Spread,Initial_Claims,Initial_Claims_4WMA
2007-03-01,442158.0,529461.0,2.718273834552587,8.9255589660876,-6.207285131535013,,
2007-03-03,,,,,,320000.0,325250.0
2007-03-10,,,,,,308000.0,317750.0
2007-03-17,,,,,,309000.0,314750.0
2007-03-24,,,,,,303000.0,310000.0
2007-03-31,,,,,,307000.0,306750.0
2007-04-01,446596.0,533451.0,6.681636309346084,8.574621124232173,-1.8929848148860895,,
2007-04-07,,,,,,332000.0,312750.0
2007-04-14,,,,,,327000.0,317250.0
2007-04-21,,,,,,321000.0,321750.0
2007-04-28,,,,,,301000.0,320250.0
2007-05-01,445891.0,538547.0,5.294092643669468,8.431117518201138,-3.1370248745316696,,
2007-05-05,,,,,,300000.0,312250.0
2007-05-12,,,,,,297000.0,304750.0
2007-05-19,,,,,,310000.0,302000.0
2007-05-26,,,,,,310000.0,304250.0
2007-06-01,446539.0,540804.0,4.468229459105366,7.751988953908873,-3.2837594948035065,,
2007-06-02,,,,,,313000.0,307500.0
2007-06-09,,,,,,313000.0,311500.0
2007-06-16,,,,,,320000.0,314000.0
2007-06-23,,,,,,313000.0,314750.0
2007-06-30,,,,,,317000.0,315750.0
2007-07-01,450464.0,541015.0,8.064071162459307,6.785528889520509,1.2785422729387976,,
2007-07-07,,,,,,321000.0,317750.0
2007-07-14,,,,,,317000.0,317000.0
2007-07-21,,,,,,310000.0,316250.0
2007-07-28,,,,,,305000.0,313250.0
2007-08-01,452598.0,542345.0,8.080781547381676,6.025120961829833,2.055660585551843,,
2007-08-04,,,,,,314000.0,311500.0
2007-08-11,,,,,,316000.0,311250.0
2007-08-18,,,,,,321000.0,314000.0
2007-08-25,,,,,,329000.0,320000.0
2007-09-01,448633.0,548039.0,2.950368996915853,6.157469912891211,-3.2071009159753583,314000.0,320000.0
2007-09-08,,,,,,321000.0,321250.0
2007-09-15,,,,,,313000.0,319250.0
2007-09-22,,,,,,302000.0,312500.0
2007-09-29,,,,,,317000.0,313250.0
2007-10-01,458907.0,551124.0,10.367774736771217,6.036771666269036,4.331003070502181,,
2007-10-06,,,,,,316000.0,312000.0
2007-10-13,,,,,,335000.0,317500.0
2007-10-20,,,,,,334000.0,325500.0
2007-10-27,,,,,,328000.0,328250.0
2007-11-01,464910.0,556989.0,9.018386637620734,6.6607813774640645,2.35760526015667,,
2007-11-03,,,,,,327000.0,331000.0
2007-11-10,,,,,,333000.0,330500.0
2007-11-17,,,,,,332000.0,330000.0
2007-11-24,,,,,,352000.0,336000.0
2007-12-01,481274.0,563043.0,9.906507054218604,7.558512711184462,2.3479943430341423,344000.0,340250.0
2007-12-08,,,,,,332000.0,340000.0
2007-12-15,,,,,,350000.0,344500.0
2007-12-22,,,,,,355000.0,345250.0
2007-12-29,,,,,,360000.0,349250.0
2008-01-01,478676.0,568357.0,11.8650167677405,8.362917402296311,3.502099365444188,,
2008-01-05,,,,,,346000.0,352750.0
2008-01-12,,,,,,322000.0,345750.0
2008-01-19,,,,,,321000.0,337250.0
2008-01-26,,,,,,366000.0,338750.0
2008-02-01,473714.0,570114.0,10.061104528240516,8.036907123893556,2.0241974043469604,,
2008-02-02,,,,,,350000.0,339750.0
2008-02-09,,,,,,344000.0,345250.0
2008-02-16,,,,,,339000.0,349750.0
2008-02-23,,,,,,354000.0,346750.0
2008-03-01,473829.0,573237.0,7.162824148833669,8.268031073110205,-1.105206924276536,345000.0,345500.0
2008-03-08,,,,,,348000.0,346500.0
2008-03-15,,,,,,369000.0,354000.0
2008-03-22,,,,,,368000.0,357500.0
2008-03-29,,,,,,387000.0,368000.0
2008-04-01,477888.0,571883.0,7.006780177162364,7.204410526927507,-0.19763034976514327,,
2008-04-05,,,,,,354000.0,369500.0
2008-04-12,,,,,,365000.0,368500.0
2008-04-19,,,,,,349000.0,363750.0
2008-04-26,,,,,,370000.0,359500.0
2008-05-01,477706.0,573696.0,7.135151864469114,6.526635558270688,0.6085163061984256,,
2008-05-03,,,,,,370000.0,363500.0
2008-05-10,,,,,,366000.0,363750.0
2008-05-17,,,,,,367000.0,368250.0
2008-05-24,,,,,,369000.0,368000.0
2008-05-31,,,,,,362000.0,366000.0
2008-06-01,485010.0,577427.0,8.61537290135912,6.771954349450082,1.8434185519090374,,
2008-06-07,,,,,,382000.0,370000.0
2008-06-14,,,,,,378000.0,372750.0
2008-06-21,,,,,,381000.0,375750.0
2008-06-28,,,,,,392000.0,383250.0
2008-07-01,477725.0,578433.0,6.05175996306031,6.916259253440282,-0.864499290379972,,
2008-07-05,,,,,,371000.0,380500.0
2008-07-12,,,,,,385000.0,382250.0
2008-07-19,,,,,,402000.0,387500.0
2008-07-26,,,,,,434000.0,398000.0
2008-08-01,463929.0,580335.0,2.503546193310613,7.004766338769608,-4.501220145458995,,
2008-08-02,,,,,,448000.0,417250.0
2008-08-09,,,,,,430000.0,428500.0
2008-08-16,,,,,,424000.0,434000.0
2008-08-23,,,,,,421000.0,430750.0
2008-08-30,,,,,,442000.0,429250.0
2008-09-01,452545.0,572743.0,0.8719822215485618,4.507708393015819,-3.6357261714672573,,
2008-09-06,,,,,,441000.0,432000.0
2008-09-13,,,,,,449000.0,438250.0
2008-09-20,,,,,,483000.0,453750.0
2008-09-27,,,,,,483000.0,464000.0
2008-10-01,419715.0,567064.0,-8.540292477560818,2.8922710678540575,-11.432563545414876,,
2008-10-04,,,,,,482000.0,474250.0
2008-10-11,,,,,,461000.0,477250.0
2008-10-18,,,,,,478000.0,476000.0
2008-10-25,,,,,,480000.0,475250.0
2008-11-01,386733.0,560227.0,-16.815512679873525,0.5813400264637281,-17.396852706337253,490000.0,477250.0
2008-11-08,,,,,,512000.0,490000.0
2008-11-15,,,,,,536000.0,504500.0
2008-11-22,,,,,,532000.0,517500.0
2008-11-29,,,,,,529000.0,527250.0
2008-12-01,365490.0,543273.0,-24.057813220743274,-3.5112771138261167,-20.546536106917156,,
2008-12-06,,,,,,570000.0,541750.0
2008-12-13,,,,,,566000.0,549250.0
2008-12-20,,,,,,587000.0,563000.0
2008-12-27,,,,,,533000.0,564000.0
2009-01-01,343559.0,538445.0,-28.22723512354912,-5.2628893459568555,-22.964345777592264,,
2009-01-03,,,,,,503000.0,547250.0
2009-01-10,,,,,,551000.0,543500.0
2009-01-17,,,,,,591000.0,544500.0
2009-01-24,,,,,,586000.0,557750.0
2009-01-31,,,,,,629000.0,589250.0
2009-02-01,343150.0,530391.0,-27.561777781530626,-6.967553857649522,-20.594223923881103,,
2009-02-07,,,,,,637000.0,610750.0
2009-02-14,,,,,,632000.0,621000.0
2009-02-21,,,,,,655000.0,638250.0
2009-02-28,,,,,,652000.0,644000.0
2009-03-01,333431.0,523409.0,-29.63052071527914,-8.692390756353829,-20.93812995892531,,
2009-03-07,,,,,,660000.0,649750.0
2009-03-14,,,,,,651000.0,654500.0
2009-03-21,,,,,,661000.0,656000.0
2009-03-28,,,,,,665000.0,659250.0
2009-04-01,334449.0,517053.0,-30.0151918441141,-9.587625440868152,-20.427566403245947,,
2009-04-04,,,,,,653000.0,657500.0
2009-04-11,,,,,,599000.0,644500.0
2009-04-18,,,,,,639000.0,639000.0
2009-04-25,,,,,,620000.0,627750.0
2009-05-01,339817.0,513838.0,-28.86482480856426,-10.433748884426597,-18.431075924137666,,
2009-05-02,,,,,,602000.0,615000.0
2009-05-09,,,,,,625000.0,621500.0
2009-05-16,,,,,,620000.0,616750.0
2009-05-23,,,,,,606000.0,613250.0
2009-05-30,,,,,,607000.0,614500.0
2009-06-01,345129.0,507452.0,-28.840848642296034,-12.118414968472202,-16.722433673823833,,
2009-06-06,,,,,,596000.0,607250.0
2009-06-13,,,,,,595000.0,601000.0
2009-06-20,,,,,,608000.0,601500.0
2009-06-27,,,,,,594000.0,598250.0
2009-07-01,348909.0,504096.0,-26.96446700507614,-12.851445197628763,-14.113021807447378,,
2009-07-04,,,,,,573000.0,592500.0
2009-07-11,,,,,,546000.0,580250.0
2009-07-18,,,,,,560000.0,568250.0
2009-07-25,,,,,,587000.0,566500.0
2009-08-01,355776.0,501500.0,-23.31240340655575,-13.584395220002243,-9.728008186553506,555000.0,562000.0
2009-08-08,,,,,,555000.0,564250.0
2009-08-15,,,,,,562000.0,564750.0
2009-08-22,,,,,,560000.0,558000.0
2009-08-29,,,,,,564000.0,560250.0
2009-09-01,359189.0,498099.0,-20.629108707421363,-13.032721482410082,-7.596387225011281,,
2009-09-05,,,,,,558000.0,561000.0
2009-09-12,,,,,,542000.0,556000.0
2009-09-19,,,,,,536000.0,550000.0
2009-09-26,,,,,,554000.0,547500.0
2009-10-01,366143.0,502146.0,-12.763899312628812,-11.448090515356292,-1.3158087972725205,,
2009-10-03,,,,,,533000.0,541250.0
2009-10-10,,,,,,511000.0,533500.0
2009-10-17,,,,,,531000.0,532250.0
2009-10-24,,,,,,530000.0,526250.0
2009-10-31,,,,,,522000.0,523500.0
2009-11-01,369445.0,504770.0,-4.470267600644373,-9.89902307457513,5.428755473930757,,
2009-11-07,,,,,,512000.0,523750.0
2009-11-14,,,,,,507000.0,517750.0
2009-11-21,,,,,,482000.0,505750.0
2009-11-28,,,,,,475000.0,494000.0
2009-12-01,371392.0,505025.0,1.6148184628854478,-7.04029097709623,8.655109439981679,,
2009-12-05,,,,,,497000.0,490250.0
2009-12-12,,,,,,498000.0,488000.0
2009-12-19,,,,,,479000.0,487250.0
2009-12-26,,,,,,468000.0,485500.0
2010-01-01,393694.0,505695.0,14.592835582825646,-6.082329671554199,20.675165254379845,,
2010-01-02,,,,,,456000.0,475250.0
2010-01-09,,,,,,469000.0,468000.0
2010-01-16,,,,,,507000.0,475000.0
2010-01-23,,,,,,471000.0,475750.0
2010-01-30,,,,,,496000.0,485750.0
2010-02-01,394215.0,510367.0,14.881247267958608,-3.775328012730228,18.656575280688838,,
2010-02-06,,,,,,466000.0,485000.0
2010-02-13,,,,,,489000.0,480500.0
2010-02-20,,,,,,500000.0,487750.0
2010-02-27,,,,,,488000.0,485750.0
2010-03-01,400659.0,512320.0,20.162492389729803,-2.1186108760070987,22.281103265736903,,
2010-03-06,,,,,,472000.0,487250.0
2010-03-13,,,,,,478000.0,484500.0
2010-03-20,,,,,,472000.0,477500.0
2010-03-27,,,,,,459000.0,470250.0
2010-04-01,400842.0,515075.0,19.85145717284249,-0.38255265901174784,20.234009831854237,,
2010-04-03,,,,,,479000.0,472000.0
2010-04-10,,,,,,479000.0,472250.0
2010-04-17,,,,,,469000.0,471500.0
2010-04-24,,,,,,449000.0,469000.0
2010-05-01,404370.0,515983.0,18.99640100406983,0.41744674391539505,18.578954260154436,451000.0,462000.0
2010-05-08,,,,,,451000.0,455000.0
2010-05-15,,,,,,474000.0,456250.0
2010-05-22,,,,,,463000.0,459750.0
2010-05-29,,,,,,458000.0,461500.0
2010-06-01,400624.0,519456.0,16.079494913496116,2.365543933219305,13.713950980276811,,
2010-06-05,,,,,,459000.0,463500.0
2010-06-12,,,,,,467000.0,461750.0
2010-06-19,,,,,,452000.0,459000.0
2010-06-26,,,,,,464000.0,460500.0
2010-07-01,402326.0,523182.0,15.309722592423803,3.786183584079228,11.523539008344574,,
2010-07-03,,,,,,454000.0,459250.0
2010-07-10,,,,,,439000.0,452250.0
2010-07-17,,,,,,462000.0,454750.0
2010-07-24,,,,,,465000.0,455000.0
2010-07-31,,,,,,476000.0,460500.0
2010-08-01,408354.0,525386.0,14.778399892066929,4.762911266201386,10.015488625865544,,
2010-08-07,,,,,,483000.0,471500.0
2010-08-14,,,,,,486000.0,477500.0
2010-08-21,,,,,,464000.0,477250.0
2010-08-28,,,,,,467000.0,475000.0
2010-09-01,422049.0,531038.0,17.500535929552406,6.612942407031541,10.887593522520865,,
2010-09-04,,,,,,452000.0,467250.0
2010-09-11,,,,,,444000.0,456750.0
2010-09-18,,,,,,459000.0,455500.0
2010-09-25,,,,,,459000.0,453500.0
2010-10-01,417830.0,538163.0,14.116615639244777,7.172615135836979,6.944000503407798,,
2010-10-02,,,,,,446000.0,452000.0
2010-10-09,,,,,,459000.0,455750.0
2010-10-16,,,,,,444000.0,452000.0
2010-10-23,,,,,,432000.0,445250.0
2010-10-30,,,,,,453000.0,447000.0
2010-11-01,426427.0,545104.0,15.42367605462247,7.9905699625572035,7.433106092065267,,
2010-11-06,,,,,,434000.0,440750.0
2010-11-13,,,,,,432000.0,437750.0
2010-11-20,,,,,,407000.0,431500.0
2010-11-27,,,,,,432000.0,426250.0
2010-12-01,429764.0,553726.0,15.717085990005163,9.643284985891798,6.073801004113365,,
2010-12-04,,,,,,428000.0,424750.0
2010-12-11,,,,,,425000.0,423000.0
2010-12-18,,,,,,424000.0,427250.0
2010-12-25,,,,,,404000.0,420250.0
2011-01-01,445734.0,560473.0,13.218387885007132,10.832221002778365,2.3861668822287676,413000.0,416500.0
2011-01-08,,,,,,434000.0,418750.0
2011-01-15,,,,,,421000.0,418000.0
2011-01-22,,,,,,446000.0,428500.0
2011-01-29,,,,,,420000.0,430250.0
2011-02-01,438975.0,566076.0,11.35421026597161,10.915478469415142,0.43873179655646766,,
2011-02-05,,,,,,402000.0,422250.0
2011-02-12,,,,,,425000.0,423250.0
2011-02-19,,,,,,394000.0,410250.0
2011-02-26,,,,,,385000.0,401500.0
2011-03-01,463133.0,573235.0,15.592810844134286,11.890029668956892,3.7027811751773942,,
2011-03-05,,,,,,414000.0,404500.0
2011-03-12,,,,,,404000.0,399250.0
2011-03-19,,,,,,407000.0,402500.0
2011-03-26,,,,,,399000.0,406000.0
2011-04-01,454441.0,582766.0,13.371602776156188,13.141969616075322,0.22963316008086565,,
2011-04-02,,,,,,395000.0,401250.0
2011-04-09,,,,,,416000.0,404250.0
2011-04-16,,,,,,402000.0,403000.0
2011-04-23,,,,,,422000.0,408750.0
2011-04-30,,,,,,468000.0,427000.0
2011-05-01,458536.0,589349.0,13.395157899943122,14.218685499328476,-0.8235275993853541,,
2011-05-07,,,,,,435000.0,431750.0
2011-05-14,,,,,,414000.0,434750.0
2011-05-21,,,,,,423000.0,435000.0
2011-05-28,,,,,,418000.0,422500.0
2011-06-01,454746.0,591280.0,13.509425296537403,13.826772623667827,-0.3173473271304239,,
2011-06-04,,,,,,423000.0,419500.0
2011-06-11,,,,,,413000.0,419250.0
2011-06-18,,,,,,416000.0,417500.0
2011-06-25,,,,,,421000.0,418250.0
2011-07-01,459477.0,594906.0,14.20514706978917,13.709187242680375,0.4959598271087948,,
2011-07-02,,,,,,418000.0,417000.0
2011-07-09,,,,,,408000.0,415750.0
2011-07-16,,,,,,420000.0,416750.0
2011-07-23,,,,,,411000.0,414250.0
2011-07-30,,,,,,406000.0,411250.0
2011-08-01,468947.0,596862.0,14.838351038559683,13.604473663173366,1.2338773753863173,,
2011-08-06,,,,,,405000.0,410500.0
2011-08-13,,,,,,409000.0,407750.0
2011-08-20,,,,,,415000.0,408750.0
2011-08-27,,,,,,409000.0,409500.0
2011-09-01,457843.0,595570.0,8.481005759994687,12.152049382530073,-3.671043622535386,,
2011-09-03,,,,,,414000.0,411750.0
2011-09-10,,,,,,429000.0,416750.0
2011-09-17,,,,,,422000.0,418500.0
2011-09-24,,,,,,406000.0,417750.0
2011-10-01,463126.0,602499.0,10.840772563004087,11.95474233642968,-1.113969773425593,405000.0,415500.0
2011-10-08,,,,,,410000.0,410750.0
2011-10-15,,,,,,395000.0,404000.0
2011-10-22,,,,,,403000.0,403250.0
2011-10-29,,,,,,399000.0,401750.0
2011-11-01,471598.0,605644.0,10.592903357432814,11.1061375443952,-0.5132341869623858,,
2011-11-05,,,,,,392000.0,397250.0
2011-11-12,,,,,,383000.0,394250.0
2011-11-19,,,,,,385000.0,389750.0
2011-11-26,,,,,,397000.0,389250.0
2011-12-01,478391.0,607035.0,11.314814642454918,9.627324705720874,1.6874899367340443,,
2011-12-03,,,,,,387000.0,388000.0
2011-12-10,,,,,,368000.0,384250.0
2011-12-17,,,,,,368000.0,380000.0
2011-12-24,,,,,,386000.0,377250.0
2011-12-31,,,,,,376000.0,374500.0
2012-01-01,482146.0,609566.0,8.168997653308917,8.759208739760883,-0.5902110864519656,,
2012-01-07,,,,,,391000.0,380250.0
2012-01-14,,,,,,367000.0,380000.0
2012-01-21,,,,,,381000.0,378750.0
2012-01-28,,,,,,372000.0,377750.0
2012-02-01,483814.0,611427.0,10.21447690642976,8.011468424734481,2.203008481695278,,
2012-02-04,,,,,,368000.0,372000.0
2012-02-11,,,,,,361000.0,370500.0
2012-02-18,,,,,,359000.0,365000.0
2012-02-25,,,,,,365000.0,363250.0
2012-03-01,481670.0,612395.0,4.002521953736826,6.831404223398785,-2.8288822696619587,,
2012-03-03,,,,,,375000.0,365000.0
2012-03-10,,,,,,369000.0,367000.0
2012-03-17,,,,,,368000.0,369250.0
2012-03-24,,,,,,363000.0,368750.0
2012-03-31,,,,,,358000.0,364500.0
2012-04-01,473621.0,612939.0,4.220569886960024,5.1775498227419,-0.9569799357818765,,
2012-04-07,,,,,,387000.0,369000.0
2012-04-14,,,,,,381000.0,372250.0
2012-04-21,,,,,,387000.0,378250.0
2012-04-28,,,,,,372000.0,381750.0
2012-05-01,471644.0,612413.0,2.8586632238253973,3.9134706260636642,-1.054807402238267,,
2012-05-05,,,,,,373000.0,378250.0
2012-05-12,,,,,,369000.0,375250.0
2012-05-19,,,,,,371000.0,371250.0
2012-05-26,,,,,,381000.0,373500.0
2012-06-01,464626.0,612743.0,2.172641430600808,3.6299215261804907,-1.4572800955796827,,
2012-06-02,,,,,,377000.0,374500.0
2012-06-09,,,,,,383000.0,378000.0
2012-06-16,,,,,,384000.0,381250.0
2012-06-23,,,,,,380000.0,381000.0
2012-06-30,,,,,,372000.0,379750.0
2012-07-01,472683.0,615159.0,2.8741373344041143,3.404403384736421,-0.5302660503323064,,
2012-07-07,,,,,,360000.0,374000.0
2012-07-14,,,,,,390000.0,375500.0
2012-07-21,,,,,,368000.0,372500.0
2012-07-28,,,,,,372000.0,372500.0
2012-08-01,455789.0,617606.0,-2.805860790238557,3.4755102519510306,-6.281371042189587,,
2012-08-04,,,,,,371000.0,375250.0
2012-08-11,,,,,,369000.0,370000.0
2012-08-18,,,,,,376000.0,372000.0
2012-08-25,,,,,,377000.0,373250.0
2012-09-01,474226.0,622526.0,3.5783008585912546,4.526084255419183,-0.9477833968279281,371000.0,373250.0
2012-09-08,,,,,,393000.0,379250.0
2012-09-15,,,,,,392000.0,383250.0
2012-09-22,,,,,,377000.0,383250.0
2012-09-29,,,,,,376000.0,384500.0
2012-10-01,477661.0,622245.0,3.1384547617711034,3.2773498379250476,-0.13889507615394425,,
2012-10-06,,,,,,350000.0,373750.0
2012-10-13,,,,,,386000.0,372250.0
2012-10-20,,,,,,374000.0,371500.0
2012-10-27,,,,,,364000.0,368500.0
2012-11-01,476440.0,623506.0,1.0267219114584947,2.949257319481413,-1.9225354080229184,,
2012-11-03,,,,,,365000.0,372250.0
2012-11-10,,,,,,446000.0,387250.0
2012-11-17,,,,,,406000.0,395250.0
2012-11-24,,,,,,388000.0,401250.0
2012-12-01,488861.0,625232.0,2.188586323739372,2.9976854711837086,-0.8090991474443365,375000.0,403750.0
2012-12-08,,,,,,340000.0,377250.0
2012-12-15,,,,,,356000.0,364750.0
2012-12-22,,,,,,362000.0,358250.0
2012-12-29,,,,,,362000.0,355000.0
2013-01-01,484478.0,627400.0,0.48367092125620736,2.9256881125259593,-2.442017191269752,,
2013-01-05,,,,,,363000.0,360750.0
2013-01-12,,,,,,344000.0,357750.0
2013-01-19,,,,,,339000.0,352000.0
2013-01-26,,,,,,366000.0,353000.0
2013-02-01,501772.0,628276.0,3.7117569975238407,2.755684652460566,0.9560723450632747,,
2013-02-02,,,,,,361000.0,352500.0
2013-02-09,,,,,,347000.0,353250.0
2013-02-16,,,,,,362000.0,359000.0
2013-02-23,,,,,,342000.0,353000.0
2013-03-01,476914.0,627939.0,-0.9873980110864267,2.538231043689132,-3.5256290547755587,,
2013-03-02,,,,,,340000.0,347750.0
2013-03-09,,,,,,343000.0,346750.0
2013-03-16,,,,,,343000.0,342000.0
2013-03-23,,,,,,358000.0,346000.0
2013-03-30,,,,,,375000.0,354750.0
2013-04-01,481734.0,628288.0,1.7129730311789437,2.5041643621959153,-0.7911913310169716,,
2013-04-06,,,,,,359000.0,358750.0
2013-04-13,,,,,,356000.0,362000.0
2013-04-20,,,,,,343000.0,358250.0
2013-04-27,,,,,,331000.0,347250.0
2013-05-01,494611.0,625551.0,4.869562636225622,2.1452843097713448,2.724278326454277,,
2013-05-04,,,,,,335000.0,341250.0
2013-05-11,,,,,,360000.0,342250.0
2013-05-18,,,,,,343000.0,342250.0
2013-05-25,,,,,,353000.0,347750.0
2013-06-01,501093.0,625285.0,7.84867829178737,2.046861408453471,5.801816883333899,346000.0,350500.0
2013-06-08,,,,,,337000.0,344750.0
2013-06-15,,,,,,353000.0,347250.0
2013-06-22,,,,,,347000.0,345750.0
2013-06-29,,,,,,340000.0,344250.0
2013-07-01,481156.0,627142.0,1.7925332622497514,1.94795166778019,-0.15541840553043862,,
2013-07-06,,,,,,351000.0,347750.0
2013-07-13,,,,,,344000.0,345500.0
2013-07-20,,,,,,355000.0,347500.0
2013-07-27,,,,,,334000.0,346000.0
2013-08-01,485233.0,628960.0,6.460006713632849,1.8383888757557365,4.621617837877112,,
2013-08-03,,,,,,339000.0,343000.0
2013-08-10,,,,,,327000.0,338750.0
2013-08-17,,,,,,340000.0,335000.0
2013-08-24,,,,,,336000.0,335500.0
2013-08-31,,,,,,325000.0,332000.0
2013-09-01,496195.0,630614.0,4.632601333541397,1.2992228437045172,3.33337848983688,,
2013-09-07,,,,,,300000.0,325250.0
2013-09-14,,,,,,323000.0,321000.0
2013-09-21,,,,,,314000.0,315500.0
2013-09-28,,,,,,319000.0,314000.0
2013-10-01,490079.0,630603.0,2.599751706754372,1.3432008292553643,1.2565508774990075,,
2013-10-05,,,,,,368000.0,331000.0
2013-10-12,,,,,,368000.0,342250.0
2013-10-19,,,,,,351000.0,351500.0
2013-10-26,,,,,,347000.0,358500.0
2013-11-01,504720.0,629400.0,5.935689698597946,0.9452996442696593,4.990390054328286,,
2013-11-02,,,,,,342000.0,352000.0
2013-11-09,,,,,,340000.0,345000.0
2013-11-16,,,,,,331000.0,340000.0
2013-11-23,,,,,,316000.0,332250.0
2013-11-30,,,,,,312000.0,324750.0
2013-12-01,501745.0,632374.0,2.6355139804566052,1.1422959797323218,1.4932180007242835,,
2013-12-07,,,,,,354000.0,328250.0
2013-12-14,,,,,,364000.0,336500.0
2013-12-21,,,,,,334000.0,341000.0
2013-12-28,,,,,,332000.0,346000.0
2014-01-01,488094.0,633963.0,0.7463703202209349,1.0460631176283153,-0.2996927974073804,,
2014-01-04,,,,,,322000.0,338000.0
2014-01-11,,,,,,318000.0,326500.0
2014-01-18,,,,,,327000.0,324750.0
2014-01-25,,,,,,340000.0,326750.0
2014-02-01,496871.0,639903.0,-0.97673843897228,1.8506197913019218,-2.8273582302742017,331000.0,329000.0
2014-02-08,,,,,,337000.0,333750.0
2014-02-15,,,,,,332000.0,335000.0
2014-02-22,,,,,,341000.0,335250.0
2014-03-01,498172.0,640783.0,4.457407415173376,2.0454216094238475,2.411985805749528,319000.0,332250.0
2014-03-08,,,,,,322000.0,328500.0
2014-03-15,,,,,,321000.0,325750.0
2014-03-22,,,,,,313000.0,318750.0
2014-03-29,,,,,,330000.0,321500.0
2014-04-01,500540.0,642136.0,3.903814138092798,2.204084750942248,1.6997293871505503,,
2014-04-05,,,,,,311000.0,318750.0
2014-04-12,,,,,,308000.0,315500.0
2014-04-19,,,,,,327000.0,319000.0
2014-04-26,,,,,,345000.0,322750.0
2014-05-01,496209.0,647324.0,0.32308217973315845,3.480611492907859,-3.1575293131747006,,
2014-05-03,,,,,,325000.0,326250.0
2014-05-10,,,,,,303000.0,325000.0
2014-05-17,,,,,,324000.0,324250.0
2014-05-24,,,,,,305000.0,314250.0
2014-05-31,,,,,,312000.0,311000.0
2014-06-01,498610.0,646463.0,-0.495516800274598,3.3869355573858284,-3.8824523576604264,,
2014-06-07,,,,,,317000.0,314500.0
2014-06-14,,,,,,314000.0,312000.0
2014-06-21,,,,,,315000.0,314500.0
2014-06-28,,,,,,308000.0,313500.0
2014-07-01,558342.0,647681.0,16.041782706648156,3.2750158656253303,12.766766841022825,,
2014-07-05,,,,,,302000.0,309750.0
2014-07-12,,,,,,308000.0,308250.0
2014-07-19,,,,,,294000.0,303000.0
2014-07-26,,,,,,303000.0,301750.0
2014-08-01,495777.0,648757.0,2.1729766936708694,3.1475769524293984,-0.974600258758529,,
2014-08-02,,,,,,295000.0,300000.0
2014-08-09,,,,,,309000.0,300250.0
2014-08-16,,,,,,303000.0,302500.0
2014-08-23,,,,,,300000.0,301750.0
2014-08-30,,,,,,303000.0,303750.0
2014-09-01,492542.0,649762.0,-0.7362025010328566,3.036405788644081,-3.7726082896769375,,
2014-09-06,,,,,,307000.0,303250.0
2014-09-13,,,,,,288000.0,299500.0
2014-09-20,,,,,,295000.0,298250.0
2014-09-27,,,,,,290000.0,295000.0
2014-10-01,484859.0,647766.0,-1.0651343966993077,2.7216806770662405,-3.786815073765548,,
2014-10-04,,,,,,293000.0,291500.0
2014-10-11,,,,,,281000.0,289750.0
2014-10-18,,,,,,290000.0,288500.0
2014-10-25,,,,,,291000.0,288750.0
2014-11-01,476389.0,648098.0,-5.613211285465214,2.970765808706699,-8.583977094171914,280000.0,285500.0
2014-11-08,,,,,,291000.0,288000.0
2014-11-15,,,,,,293000.0,288750.0
2014-11-22,,,,,,303000.0,291750.0
2014-11-29,,,,,,291000.0,294500.0
2014-12-01,465351.0,643319.0,-7.253485336176746,1.7307795703175755,-8.984264906494321,,
2014-12-06,,,,,,291000.0,294500.0
2014-12-13,,,,,,286000.0,292750.0
2014-12-20,,,,,,276000.0,286000.0
2014-12-27,,,,,,285000.0,284500.0
2015-01-01,458487.0,642216.0,-6.065839776764315,1.3018109889693985,-7.367650765733713,,
2015-01-03,,,,,,294000.0,285250.0
2015-01-10,,,,,,304000.0,289750.0
2015-01-17,,,,,,298000.0,295250.0
2015-01-24,,,,,,261000.0,289250.0
2015-01-31,,,,,,281000.0,286000.0
2015-02-01,452249.0,642612.0,-8.980600598545696,0.42334541328921116,-9.403946011834908,,
2015-02-07,,,,,,298000.0,284500.0
2015-02-14,,,,,,285000.0,281250.0
2015-02-21,,,,,,305000.0,292250.0
2015-02-28,,,,,,317000.0,301250.0
2015-03-01,464063.0,643041.0,-6.846832017857285,0.3523813834012346,-7.199213401258519,,
2015-03-07,,,,,,293000.0,300000.0
2015-03-14,,,,,,290000.0,301250.0
2015-03-21,,,,,,284000.0,296000.0
2015-03-28,,,,,,269000.0,284000.0
2015-04-01,459217.0,643913.0,-8.255683861429652,0.2767326547647331,-8.532416516194385,,
2015-04-04,,,,,,282000.0,281250.0
2015-04-11,,,,,,298000.0,283250.0
2015-04-18,,,,,,295000.0,286000.0
2015-04-25,,,,,,269000.0,286000.0
2015-05-01,451910.0,644637.0,-8.927488215651069,-0.4150935234905506,-8.512394692160518,,
2015-05-02,,,,,,267000.0,282250.0
2015-05-09,,,,,,271000.0,275500.0
2015-05-16,,,,,,276000.0,270750.0
2015-05-23,,,,,,281000.0,273750.0
2015-05-30,,,,,,275000.0,275750.0
2015-06-01,463050.0,647645.0,-7.13182647760775,0.18284109067341348,-7.3146675682811635,,
2015-06-06,,,,,,278000.0,277500.0
2015-06-13,,,,,,269000.0,275750.0
2015-06-20,,,,,,273000.0,273750.0
2015-06-27,,,,,,275000.0,273750.0
2015-07-01,460215.0,647152.0,-17.574712273122927,-0.08167601025813598,-17.49303626286479,,
